POF,ODR,POS,Target Value
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
0.6328125,0.5802469135802469,0.3671875,0.4248046875
0.91015625,0.09871244635193133,0.08984375,0.09375
0.8896484375,0.12403951701427003,0.1103515625,0.103515625
0.619140625,0.6151419558359621,0.380859375,0.3779296875
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9931640625,0.00688298918387414,0.0068359375,0.0
0.9755859375,0.025025025025025027,0.0244140625,0.0
0.984375,0.015873015873015872,0.015625,0.0
0.90625,0.10344827586206896,0.09375,0.087890625
0.91015625,0.09871244635193133,0.08984375,0.0869140625
0.6337890625,0.5778120184899846,0.3662109375,0.4228515625
0.61328125,0.6305732484076433,0.38671875,0.40234375
0.974609375,0.026052104208416832,0.025390625,0.0
0.9765625,0.024,0.0234375,0.0
0.9912109375,0.008866995073891626,0.0087890625,0.0
0.994140625,0.005893909626719057,0.005859375,0.0
0.9013671875,0.1094257854821235,0.0986328125,0.0869140625
0.880859375,0.1352549889135255,0.119140625,0.0986328125
0.626953125,0.5950155763239875,0.373046875,0.3779296875
0.640625,0.5609756097560976,0.359375,0.4365234375
0.9951171875,0.004906771344455349,0.0048828125,0.0
0.9892578125,0.01085883514313919,0.0107421875,0.0
0.9833984375,0.016881827209533268,0.0166015625,0.0
0.982421875,0.017892644135188866,0.017578125,0.0
0.888671875,0.12527472527472527,0.111328125,0.107421875
0.6376953125,0.5681470137825421,0.3623046875,0.3779296875
0.6376953125,0.5681470137825421,0.3623046875,0.369140625
0.8916015625,0.12157721796276014,0.1083984375,0.1455078125
0.994140625,0.005893909626719057,0.005859375,0.0
0.9921875,0.007874015748031496,0.0078125,0.0
0.9794921875,0.020937188434695914,0.0205078125,0.0
0.978515625,0.021956087824351298,0.021484375,0.0
